req_id,requirement,label,reference_explanation,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
2330,"to be able to easily check if all doors in the house are locked via an app or voice command ,I can be sure my family and belongings are safe at night or when away from home.",Safety,This requirement is classified as Safety because it allows the user to verify that all doors are locked through an app or voice command. This helps protect the family and belongings from unauthorized access.,,,,,
938,"Room thermostats, Protect the room temperature.",Energy,This requirement is classified as Energy because room thermostats regulate and maintain the desired room temperature. This supports efficient heating and cooling management.,,,,,
884,"My smart home to alert my family when there is bad weather approaching, they can take the necessary steps to stay safe.",Safety,This requirement is classified as Safety because it alerts the user's family when severe weather is approaching. This allows them to take protective actions before conditions become dangerous.,,,,,
794,"My alarm system turns on and off automatically at preset times, I do not forget to turn on the alarm at night.",Safety,This requirement is classified as Safety because the alarm system automatically activates and deactivates according to preset schedules. This helps ensure the home remains protected even if the user forgets to arm the system.,,,,,
951,"Increase the heart beat, to ensure the health fitness.",Health,This requirement is classified as Health because it supports increasing heart rate to improve physical fitness. This promotes better health and exercise outcomes.,,,,,
629,"To know when I need to exercise, I can be healthy.",Health,This requirement is classified as Health because it reminds the user when exercise is needed. This encourages healthy physical activity.,,,,,
1891,"lights that shut off when i leave the room ,it will save electricty",Energy,This requirement is classified as Energy because lights automatically turn off when the user leaves a room. This reduces unnecessary electricity consumption.,,,,,
1471,"water amount alerter ,I am aware of how much water I am using at a time.",Energy,This requirement is classified as Energy because it alerts the user about the amount of water being used. This helps the user manage water consumption more efficiently.,,,,,
775,"My entire house to detect subtle hints of psychological abnormalities, whether depression or unknown genetic defects, that get express through small but still perceptible physical irregular movements, my primary care physician is alerted very early.",Health,This requirement is classified as Health because it monitors the user for signs of psychological abnormalities and alerts a physician when needed. This supports early identification of potential health concerns.,,,,,
238,"remote wireless access to surveillance cameras ,I can keep an eye on my home in real time even when I am away.",Safety,This requirement is classified as Safety because it provides remote access to surveillance camera feeds. This allows the user to monitor the home while away.,,,,,
537,"my dishwasher to emit a beeping sound or text my phone when it is full and when the dishes are cleaned ,I can remember to turn on the dishwasher when it is full and to remember to turn it off when the dishes are cleaned to save energy and time",Energy,This requirement is classified as Energy because it notifies the user when the dishwasher is full and when the cleaning cycle is complete. This helps the user operate the dishwasher efficiently and avoid unnecessary energy use.,,,,,
1210,"to be alerted when the cabinet locks on my cabinet doors are broken or opened ,I know my child is safe",Safety,This requirement is classified as Safety because it alerts the user if cabinet locks are broken or opened. This helps ensure children remain protected from accessing potentially unsafe cabinet contents.,,,,,
924,"Room thermostat sensor, The room is optimal temperature for an occupant.",Energy,This requirement is classified as Energy because a room thermostat sensor maintains an optimal room temperature. This supports efficient heating and cooling management.,,,,,
1748,"my tv to tell me when new movie releases in my geners are released, i can keep up with new movies.",Entertainment,This requirement is classified as Entertainment because it informs the user about new movie releases in their preferred genres. It helps the user stay updated with entertainment content of interest.,,,,,
3187,"voice activated media system, like echo, I could access media in every room.",Entertainment,This requirement is classified as Entertainment because it provides voice-activated access to media throughout the home. It allows users to conveniently enjoy entertainment content in any room.,,,,,
1191,"My car to send an alert to my smartphone if I forget to lock it, I will prevent breakins.",Safety,This requirement is classified as Safety because it alerts the user when the car is left unlocked. This helps prevent unauthorized access and break-ins.,,,,,
132,"a device that greets and welcomes guests at the doorstep, our guests would feel humbled by its gesture.",Entertainment,This requirement is classified as Entertainment because it greets and welcomes guests at the doorstep. It enhances the visitor experience through an interactive home feature.,,,,,
2723,"my smart home to alert me to the new releases on Netflix which I add to a watch list each month, I can catch the movies I've been waiting for.",Entertainment,This requirement is classified as Entertainment because it alerts the user about new Netflix releases on their watch list. It helps the user stay informed about entertainment content they want to watch.,,,,,
2611,"My pool to automatically cover itself when my child is playing outside, they will not fall in or drown.",Safety,This requirement is classified as Safety because the pool automatically covers itself when a child is playing outside. This helps prevent accidental falls into the pool.,,,,,
2360,"my smarthome to have the ability to connect and upgrade to the latest standards, I can keep up with the latest available technology.",Entertainment,This requirement is classified as Entertainment because it allows the smart home to remain compatible with the latest technologies. It ensures continued support for modern entertainment capabilities and devices.,,,,,
72,"To be notified by my smarthome when my energy consumption (electricity, gas) is higher than usual, I can adjust accordingly and save money on energy bills.",Energy,This requirement is classified as Energy because it notifies the user when electricity or gas consumption is higher than usual. This helps the user adjust usage and reduce energy costs.,,,,,
1073,"'Piggy' bank that tracks the money added and responds with congratulations and other comments, I can be encouraged to save.",Health,This requirement is classified as Health because it encourages the user to save money through positive feedback. This supports the user's well-being by promoting positive habits.,,,,,
2845,"A monitor to notify EMS if I don't move for more than a day, if I die or become unconscious I can be removed or have help sent.",Safety,This requirement is classified as Safety because it monitors the user's movement and notifies emergency medical services if no movement is detected for an extended period. This enables emergency assistance to be sent when needed.,,,,,
59,"Smart appliances that give me relevant information on the food i'm cooking, Food always gets cooked as much as it's needed.",Health,This requirement is classified as Health because smart appliances provide information about the food being cooked. This helps ensure food is cooked appropriately for consumption.,,,,,
2957,"the lights to dim and the music to play softly, I can romance mysignificant other..",Entertainment,This requirement is classified as Entertainment because it coordinates lighting and music to create a desired atmosphere. It enhances the user's enjoyment during social and romantic occasions.,,,,,
326,"measurements of what each appliance draws in voltage ,I can conserve energy",Energy,This requirement is classified as Energy because it measures the voltage used by each appliance. This helps the user monitor and reduce energy consumption.,,,,,
220,"giving voice commands to equipments, i am relaxed.",Entertainment,This requirement is classified as Entertainment because it enables equipment to be controlled through voice commands. It provides a more convenient and interactive way to operate entertainment devices.,,,,,
