req_id,requirement,label,reference_explanation,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
3106,"Walls that collect sunlight to heat my house, I spend less money on heat.",Energy,This requirement is classified as Energy because the walls collect sunlight to heat the house. This reduces the need for additional heating energy.,,,,,
537,"my dishwasher to emit a beeping sound or text my phone when it is full and when the dishes are cleaned ,I can remember to turn on the dishwasher when it is full and to remember to turn it off when the dishes are cleaned to save energy and time",Energy,This requirement is classified as Energy because it notifies the user when the dishwasher is full and when the cleaning cycle is complete. This helps the user operate the dishwasher efficiently and avoid unnecessary energy use.,,,,,
578,"Smart plates for food that can determine what type of food I've placed on it, and aggregate nutritional information to be displayed on a smart table while I'm eating, I can prepare healthy meals and keep track of my nutritional intake.",Health,This requirement is classified as Health because it identifies food and displays nutritional information. This helps the user monitor nutrition and prepare healthier meals.,,,,,
3128,"A robot pooper scooper, it can follow Fido in the yard and bag and toss his waste so I don't have to.",Health,This requirement is classified as Health because a robot automatically collects and disposes of pet waste. This helps maintain a cleaner and more hygienic environment.,,,,,
832,"to open my garage door  ,I can save on time and energy",Other,This requirement is classified as Other because it allows the user to open the garage door automatically. This provides greater convenience and saves time.,,,,,
1531,"My smart home to learn when I am not around and to turn off unnecessary items like TVs, coffeemaker, radio, etc., it will save me on electricity.",Energy,This requirement is classified as Energy because the smart home turns off unnecessary devices when the user is away. This reduces electricity consumption and saves energy.,,,,,
857,"A machine operated bed, I could move around while in bed.",Other,This requirement is classified as Other because it provides a motorized bed that allows the user to change position more easily. This offers convenient bed adjustment.,,,,,
1073,"'Piggy' bank that tracks the money added and responds with congratulations and other comments, I can be encouraged to save.",Health,This requirement is classified as Health because it encourages the user to save money through positive feedback. This supports the user's well-being by promoting positive habits.,,,,,
3057,"save time cleaning so automatic cleaner ,I spend moretime with kids",Energy,This requirement is classified as Energy because it automates cleaning tasks to reduce manual effort. This performs household work efficiently through automated operation.,,,,,
59,"Smart appliances that give me relevant information on the food i'm cooking, Food always gets cooked as much as it's needed.",Health,This requirement is classified as Health because smart appliances provide information about the food being cooked. This helps ensure food is cooked appropriately for consumption.,,,,,
2932,"Smart washing machine, I just have to add the clothes and it washes, adds detergent and dries automatically when full.",Energy,"This requirement is classified as Energy because it automates washing, adding detergent, and drying when the machine is full. This performs laundry efficiently through automated operation.",,,,,
828,"my pool pump to automatically turn on for a set amount of time that I set ,my pool stays clean and I don't waste energy by having the pump on for to long.",Other,This requirement is classified as Other because it automatically operates the pool pump according to a user-defined schedule. This automates pool maintenance.,,,,,
528,"water to turn off when I am brushing my teeth ,I don't have to do it",Energy,This requirement is classified as Energy because it automatically turns off the water while the user is brushing their teeth. This reduces unnecessary water consumption.,,,,,
